lang1_ets,lang2_ets,semantic_dist,eco_dist,asjp_lang_dist,wals_lang_dist,physical_dist,cultural_distances,weighted_mean_trade,mean_trade,weighted_sum_trade,sum_trade,agriculture_and_vegetation,basic_actions_and_technology,emotions_and_values,kinship,law,possession,religion_and_belief,social_and_political_relations,the_house,the_physical_world
dut,rus,NA,2.2257347886057235,0.8378354283676562,147.08766104237725,2887588.7672602646,0.470215053763441,NA,NA,NA,NA,0.272727272727273,0.569583333333334,0.572666666666667,0.384285714285714,0.285454545454546,0.500681818181818,0.413333333333333,0.424230769230769,0.626363636363636,0.621666666666666
eng,rus,NA,2.4121548887596767,0.7918338236605152,118.52280309371879,3168745.271009584,0.472258064516129,NA,NA,NA,NA,0.272727272727273,0.73625,0.689333333333333,0.303928571428572,0.271818181818182,0.59159090909091006,0.218333333333333,0.361153846153846,0.581818181818181,0.4
fre,rus,NA,2.2409401755595604,0.8594989747704377,120.9906980027666,3325510.347018454,0.470537634408602,NA,NA,NA,NA,0.272727272727273,0.721666666666666,0.735333333333333,0.334285714285714,0.288181818181818,0.585909090909091,0.405,0.337307692307692,0.509090909090909,0.405
ger,rus,NA,1.6051215849739267,0.8254435232236783,108.76678311009537,2680285.528892395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,rus,NA,1.6746409339540533,0.8737630382455203,124.19314571888157,2539003.6382927904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,rus,NA,4.789108272978864,0.8518320406525809,144.9160945598968,4365830.99337445,0.571397849462365,NA,NA,NA,NA,0.272727272727273,0.601666666666666,0.646,0.676071428571429,0.523636363636363,0.509772727272727,0.593333333333333,0.509615384615385,0.499090909090909,0.483333333333333
hin,rus,NA,4.425702516132323,0.8389052331282874,130.24934202071074,4325411.764013555,0.571397849462365,NA,NA,NA,NA,0.272727272727273,0.601666666666666,0.646,0.676071428571429,0.523636363636363,0.509772727272727,0.593333333333333,0.509615384615385,0.499090909090909,0.483333333333333
ibo,rus,NA,5.502704401408994,0.8709102255505037,152.27964700465665,7053083.576520684,0.622258064516129,NA,NA,NA,NA,0.636363636363635,0.4925,0.552666666666667,0.634285714285715,0.716363636363637,0.553409090909092,0.633333333333333,0.692692307692308,0.648181818181818,0.656666666666666
ind,rus,NA,5.941413067476674,0.8611928323081037,187.91130016376837,9047319.408289012,0.589892473118279,NA,NA,NA,NA,0.363636363636364,0.714583333333333,0.768,0.522142857142857,0.625454545454544,0.625227272727273,0.623333333333333,0.57423076923077,0.57,0.481666666666667
ita,rus,NA,2.0413849700641875,0.8657395025407862,135.75913760289043,3102027.821353561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jpn,rus,NA,2.075440344455649,0.9043416243202282,156.73497720491793,6475523.364844637,0.416881720430108,NA,NA,NA,NA,0.181818181818182,0.479583333333333,0.591333333333333,0.456785714285714,0.271818181818182,0.431136363636363,0.556666666666667,0.268846153846154,0.272727272727273,0.166666666666666
kan,rus,NA,4.38041973726259,0.8779531068913257,162.8641117971506,5485165.20366047,0.545376344086022,NA,NA,NA,NA,0.272727272727273,0.51,0.549333333333333,0.665714285714286,0.47,0.4925,0.513333333333333,0.448076923076923,0.498181818181818,0.465
kor,rus,NA,1.8167587683608273,0.893821877507355,146.8954856261613,5868026.726511729,0.57247311827957,NA,NA,NA,NA,0.363636363636364,0.70875,0.662666666666667,0.591071428571428,0.555454545454546,0.624318181818182,0.431666666666667,0.46576923076923,0.363636363636364,0.166666666666666
mal,rus,NA,5.375003471874159,0.8606579299277882,148.4500858486352,5928265.390115377,0.583763440860215,NA,NA,NA,NA,0.181818181818182,0.540416666666666,0.62,0.717857142857143,0.473636363636363,0.487727272727273,0.613333333333333,0.546538461538463,0.727272727272728,0.666666666666666
mar,rus,NA,4.398394782160367,0.873673887848801,146.69005204700647,5046602.363184601,0.571397849462365,NA,NA,NA,NA,0.272727272727273,0.601666666666666,0.646,0.676071428571429,0.523636363636363,0.509772727272727,0.593333333333333,0.509615384615385,0.499090909090909,0.483333333333333
nep,rus,NA,3.7958745895879527,0.8763483997503788,146.1868363017467,4361106.11461555,0.568064516129032,NA,NA,NA,NA,0.181818181818182,0.722916666666666,0.727333333333333,0.5675,0.406363636363637,0.573181818181819,0.588333333333333,0.494615384615385,0.58090909090909,0.611666666666666
pan,rus,NA,3.8257332245346993,0.8659178033342247,145.77225695701037,3759995.3205415835,0.575591397849462,NA,NA,NA,NA,0.272727272727273,0.532083333333333,0.612666666666667,0.618214285714286,0.497272727272728,0.522727272727273,0.415,0.671923076923077,0.909090909090908,0.666666666666666
pol,rus,NA,1.344007954473448,0.6076491040385129,136.06591592320595,2115948.1915778616,0.503978494623656,NA,NA,NA,NA,0.272727272727273,0.62,0.695333333333333,0.491785714285714,0.310909090909091,0.530454545454546,0.358333333333333,0.383461538461538,0.504545454545455,0.658333333333333
por,rus,NA,2.6947658968675574,0.8775965053044485,147.25715681281164,4530828.91862753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rum,rus,NA,1.4388304915213628,0.8362307212267094,142.5788397817702,2212949.3294144557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rus,rus,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
fas,rus,NA,2.6052057546307,0.8658286529375055,144.43994925366485,3394318.3041768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,spa,NA,2.089362958670331,0.8661852545243826,159.71259294385118,4317679.39513615,0.480430107526882,NA,NA,NA,NA,0.272727272727273,0.450833333333333,0.392,0.525,0.543636363636364,0.4325,0.45,0.544615384615385,0.561818181818182,0.38
ben,spa,NA,2.8861322695365508,0.861281982704823,162.24846333035998,8411117.662603414,0.524086021505376,NA,NA,NA,NA,0.363636363636364,0.458333333333334,0.514666666666666,0.632857142857143,0.52,0.474090909090909,0.603333333333333,0.466153846153846,0.4,0.358333333333333
bul,spa,NA,0.7170454619316995,0.8362307212267094,156.8638769895623,2186002.914913536,0.365483870967742,NA,NA,NA,NA,0.181818181818182,0.333333333333333,0.406,0.371071428571428,0.249090909090909,0.285227272727273,0.348333333333333,0.373846153846154,0.543636363636363,0.383333333333333
chi,spa,NA,2.962133167938374,0.8645805473834359,171.918691724447,9074232.959843982,0.477204301075269,NA,NA,NA,NA,0.363636363636364,0.47125,0.47,0.506428571428571,0.289090909090909,0.409545454545454,0.508333333333333,0.449615384615384,0.591818181818181,0.74
dut,spa,NA,0.632571152259123,0.8307925470268342,156.45458193176563,1367541.0744159468,0.27741935483871,NA,NA,NA,NA,0.181818181818182,0.375,0.38,0.239285714285714,0.225454545454546,0.2625,0.391666666666667,0.248076923076923,0.27,0.215
eng,spa,NA,0.7724648173293683,0.8321298029776233,143.3610265111319,1396105.4161521192,0.253763440860215,NA,NA,NA,NA,0.181818181818182,0.291666666666667,0.309333333333333,0.165714285714286,0.210909090909091,0.217045454545454,0.391666666666666,0.317307692307692,0.539090909090909,0.568333333333333
fre,spa,NA,0.6648007116426826,0.7491307836319872,102.582749652115,875856.135905483,0.280215053763441,NA,NA,NA,NA,0.181818181818182,0.19875,0.227333333333333,0.24,0.225454545454546,0.273409090909091,0.245,0.279230769230769,0.434545454545455,0.57
ger,spa,NA,0.5252076026183333,0.8289203886957297,144.56286076389057,1409573.040927153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,spa,NA,0.6270887770319997,0.839083533921726,151.64302362524126,2175318.5527780917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,spa,NA,3.609499486412198,0.8453240616920744,159.62226336522338,6939917.027401614,0.523010752688172,NA,NA,NA,NA,0.181818181818182,0.493333333333333,0.568666666666667,0.692142857142858,0.426363636363637,0.438863636363636,0.586666666666666,0.487692307692308,0.544545454545454,0.481666666666667
hin,spa,NA,3.421213345482663,0.8285637871088526,152.6597149451405,7286195.632531771,0.523010752688172,NA,NA,NA,NA,0.181818181818182,0.493333333333333,0.568666666666667,0.692142857142858,0.426363636363637,0.438863636363636,0.586666666666666,0.487692307692308,0.544545454545454,0.481666666666667
ibo,spa,NA,4.1629053143274986,0.9176250334313988,174.16309255161187,4054300.321053893,0.648387096774193,NA,NA,NA,NA,0.636363636363635,0.625,0.661999999999999,0.604642857142856,0.742727272727273,0.597500000000001,0.821666666666666,0.713461538461539,0.670909090909091,0.741666666666667
ind,spa,NA,4.779809317405672,0.8756351965766247,206.9324774269126,12298776.258607456,0.497204301075269,NA,NA,NA,NA,0.454545454545454,0.490416666666667,0.529333333333333,0.444642857142857,0.653636363636363,0.461818181818181,0.441666666666667,0.576538461538462,0.547272727272727,0.563333333333333
ita,spa,NA,0.5850730568559551,0.5058393509851119,145.24048083861365,1179625.399476898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jpn,spa,NA,1.4347865090976122,0.8730498350717661,174.24530966307245,10523684.197809765,0.467849462365591,NA,NA,NA,NA,0.272727272727273,0.462083333333333,0.409333333333333,0.38,0.342727272727273,0.456590909090909,0.44,0.491538461538462,0.728181818181818,0.556666666666666
kan,spa,NA,2.6647305004837483,0.9161986270838904,170.7581313235576,7968952.831019397,0.497096774193548,NA,NA,NA,NA,0.363636363636364,0.39125,0.372666666666666,0.6,0.369090909090909,0.417727272727272,0.495,0.43,0.556363636363636,0.56
kor,spa,NA,2.097328710101108,0.910314700900419,165.30953271805566,9941834.200660508,0.519139784946236,NA,NA,NA,NA,0.454545454545454,0.416666666666667,0.449333333333333,0.526428571428571,0.532727272727273,0.454545454545454,0.623333333333333,0.55923076923077,0.607272727272727,0.556666666666666
mal,spa,NA,3.978199752141988,0.8675225104751716,164.40736506904165,8301457.128936809,0.486021505376344,NA,NA,NA,NA,0.272727272727273,0.37125,0.441333333333333,0.613214285714286,0.47090909090909,0.360454545454546,0.575,0.445384615384615,0.490909090909091,0.358333333333333
mar,spa,NA,2.9058769699886664,0.8513862886689846,160.83603811618678,7719913.910260706,0.523010752688172,NA,NA,NA,NA,0.181818181818182,0.493333333333333,0.568666666666667,0.692142857142858,0.426363636363637,0.438863636363636,0.586666666666666,0.487692307692308,0.544545454545454,0.481666666666667
nep,spa,NA,2.7012945350242252,0.8593206739769992,163.05814123100848,7744768.384680241,0.514193548387097,NA,NA,NA,NA,0.272727272727273,0.47375,0.442,0.510714285714286,0.507272727272727,0.480454545454545,0.55,0.532692307692308,0.57,0.423333333333333
pan,spa,NA,2.8615833998703084,0.8123384149059464,158.7693739144175,6866425.152658002,0.53763440860215,NA,NA,NA,NA,0.181818181818182,0.480833333333334,0.463333333333333,0.560714285714285,0.595454545454545,0.46,0.248333333333333,0.713461538461539,0.909090909090908,0.605
pol,spa,NA,0.6363034396058345,0.8116252117321923,157.4384967574179,1971963.757521468,0.365483870967742,NA,NA,NA,NA,0.181818181818182,0.333333333333333,0.406,0.371071428571428,0.249090909090909,0.285227272727273,0.348333333333333,0.373846153846154,0.543636363636363,0.383333333333333
por,spa,NA,1.071653153050707,0.6058660961041276,148.58768454288068,597460.2071138488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rum,spa,NA,0.612390001411497,0.6571275742177052,158.57044396581722,2145497.423028729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rus,spa,NA,1.9541880091860366,0.8611928323081037,114.37460238137807,4087149.213384615,0.420537634408602,NA,NA,NA,NA,0.090909090909091,0.618333333333333,0.672666666666667,0.311428571428572,0.210909090909091,0.490681818181818,0.391666666666667,0.360384615384615,0.640909090909091,0.633333333333333
spa,spa,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
fas,spa,NA,1.7620056851881156,0.8586074708032451,157.40466768840815,5237235.887077814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,tgl,NA,3.599572964968218,0.8929303735401622,124.6748051277855,8119917.841005844,0.579139784946237,NA,NA,NA,NA,0.363636363636364,0.68125,0.652666666666667,0.556428571428571,0.524545454545455,0.558863636363637,0.43,0.583076923076923,0.671818181818181,0.576666666666666
ben,tgl,NA,1.3640581687152658,0.8641347953998396,136.48877159688413,3508688.6686812914,0.551612903225806,NA,NA,NA,NA,0.272727272727273,0.56375,0.586,0.629285714285715,0.433636363636363,0.508409090909091,0.59,0.514615384615385,0.600909090909091,0.553333333333333
bul,tgl,NA,3.829732098446422,0.8861549433894981,160.7174037687918,9480215.759058129,0.418064516129032,NA,NA,NA,NA,0.454545454545454,0.27625,0.462,0.427857142857143,0.266363636363637,0.337954545454546,0.455,0.421538461538461,0.639090909090909,0.57
chi,tgl,NA,4.73314018532737,0.8654720513506284,164.74416112052725,2926930.622972686,0.457096774193549,NA,NA,NA,NA,0.363636363636364,0.433333333333333,0.539333333333333,0.511071428571428,0.26454545454545503,0.381136363636364,0.53,0.378076923076923,0.447272727272727,0.473333333333333
dut,tgl,NA,3.358190572537099,0.8915931175893733,134.60326049848976,10513974.201680265,0.453548387096774,NA,NA,NA,NA,0.454545454545454,0.65125,0.642666666666667,0.337142857142858,0.198181818181818,0.497045454545454,0.373333333333333,0.366923076923077,0.578181818181818,0.583333333333333
eng,tgl,NA,3.447112771578631,0.9044307747169475,187.6732962206225,10798960.321639113,0.383870967741935,NA,NA,NA,NA,0.454545454545454,0.534583333333333,0.54,0.275,0.160909090909091,0.43340909090909,0.41,0.293846153846154,0.533636363636363,0.378333333333333
fre,tgl,NA,3.4639537767264175,0.8942676294909513,198.11502356598544,10926549.12716388,0.392688172043011,NA,NA,NA,NA,0.363636363636364,0.490416666666666,0.602666666666667,0.265,0.19,0.470454545454545,0.38,0.274615384615385,0.459090909090909,0.388333333333333
ger,tgl,NA,3.65843193851099,0.8825889275207275,187.06707597101968,10206691.459029082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,tgl,NA,3.7412714781581435,0.8866898457698136,178.81712695883095,9524156.655326607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,tgl,NA,3.409934868681133,0.8852634394223053,125.47550060708089,5412189.881781649,0.561075268817204,NA,NA,NA,NA,0.363636363636364,0.564583333333333,0.571333333333333,0.648928571428572,0.522727272727272,0.501590909090909,0.571666666666666,0.512692307692308,0.507272727272727,0.41
hin,tgl,NA,3.336959591424282,0.8746545422127129,159.7251721864778,4826703.62987345,0.561075268817204,NA,NA,NA,NA,0.363636363636364,0.564583333333333,0.571333333333333,0.648928571428572,0.522727272727272,0.501590909090909,0.571666666666666,0.512692307692308,0.507272727272727,0.41
ibo,tgl,NA,0.7857236675780647,0.8181331906926985,129.67553608180086,12515894.198449746,0.588817204301075,NA,NA,NA,NA,0.545454545454546,0.622916666666667,0.626,0.485,0.715454545454546,0.543181818181819,0.763333333333334,0.670384615384616,0.596363636363636,0.576666666666666
ind,tgl,NA,1.746706037312088,0.6291343496478559,149.2462168915567,2713824.9358022786,0.404193548387097,NA,NA,NA,NA,0.181818181818182,0.30625,0.408666666666666,0.4975,0.619090909090908,0.263409090909091,0.521666666666667,0.484615384615384,0.364545454545455,0.4
ita,tgl,NA,3.2882059442307914,0.9037175715431934,159.51033455573963,10442934.206694571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jpn,tgl,NA,3.0897281845139783,0.9159311758937326,144.70698471132388,2673927.0225271345,0.476344086021506,NA,NA,NA,NA,0.272727272727273,0.600833333333333,0.654666666666667,0.413571428571429,0.160909090909091,0.537727272727273,0.596666666666666,0.328076923076923,0.523636363636364,0.155
kan,tgl,NA,2.4758209955512287,0.904252473923509,148.84077637440564,4925356.150382201,0.540430107526882,NA,NA,NA,NA,0.272727272727273,0.595833333333333,0.611333333333333,0.601071428571428,0.438181818181819,0.506136363636364,0.5,0.426538461538461,0.479090909090909,0.401666666666667
kor,tgl,NA,4.049395134968283,0.9237764108050281,144.91535982074183,2669910.551057125,0.446559139784946,NA,NA,NA,NA,0.181818181818182,0.3175,0.380666666666666,0.482857142857143,0.56,0.360454545454546,0.586666666666666,0.523846153846154,0.496363636363637,0.155
mal,tgl,NA,0.5800725943268039,0.8756351965766247,137.32651909460952,4919610.28682274,0.560430107526881,NA,NA,NA,NA,0.363636363636364,0.4725,0.592666666666667,0.649642857142858,0.475454545454545,0.461818181818182,0.578333333333333,0.532307692307693,0.691818181818181,0.553333333333333
mar,tgl,NA,2.3286693479292477,0.8788446108585183,128.0187604692257,4833097.381670751,0.561075268817204,NA,NA,NA,NA,0.363636363636364,0.564583333333333,0.571333333333333,0.648928571428572,0.522727272727272,0.501590909090909,0.571666666666666,0.512692307692308,0.507272727272727,0.41
nep,tgl,NA,2.142431891427414,0.8607470803245074,118.75670239237301,4099006.0425635097,0.530752688172043,NA,NA,NA,NA,0.363636363636364,0.512083333333333,0.523333333333333,0.516428571428571,0.314545454545455,0.520681818181818,0.576666666666667,0.495769230769231,0.675454545454545,0.604999999999999
pan,tgl,NA,3.4891533669447585,0.8564678612819826,118.85820896030059,5034852.4490397,0.626881720430108,NA,NA,NA,NA,0.454545454545454,0.61,0.61,0.646071428571429,0.510909090909091,0.598636363636364,0.333333333333333,0.690384615384616,0.939090909090908,0.641666666666666
pol,tgl,NA,3.9661319461868842,0.8879379513238833,124.17472128223514,9668329.317956496,0.418064516129032,NA,NA,NA,NA,0.454545454545454,0.27625,0.462,0.427857142857143,0.266363636363637,0.337954545454546,0.455,0.421538461538461,0.639090909090909,0.57
por,tgl,NA,2.5997709960576727,0.8856200410091825,124.83295023050687,12105069.222537471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rum,tgl,NA,3.834346776382955,0.8746545422127129,118.86799268768642,9455527.220248505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rus,tgl,NA,5.066238424456621,0.8851742890255863,177.41620302012677,7632471.295542693,0.431720430107527,NA,NA,NA,NA,0.272727272727273,0.675416666666666,0.73,0.296785714285714,0.201818181818182,0.561590909090909,0.368333333333333,0.266153846153846,0.427272727272727,0.235
spa,tgl,NA,3.5704994896571356,0.8936435767139164,188.74851444165586,11587383.838504799,0.339462365591398,NA,NA,NA,NA,0.363636363636364,0.455416666666667,0.568666666666667,0.152857142857143,0.321818181818182,0.3775,0.38,0.368846153846154,0.55,0.573333333333333
tgl,tgl,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
tam,tgl,NA,1.9546339031705806,0.8752785949897478,141.6597798033834,4679479.83967246,0.540430107526882,NA,NA,NA,NA,0.272727272727273,0.595833333333333,0.611333333333333,0.601071428571428,0.438181818181819,0.506136363636364,0.5,0.426538461538461,0.479090909090909,0.401666666666667
tel,tgl,NA,2.549881809922976,0.8872247481501292,135.83251696851244,4623127.587770963,0.520430107526881,NA,NA,NA,NA,0.272727272727273,0.537916666666667,0.548666666666666,0.600714285714285,0.412727272727273,0.463409090909091,0.555,0.402692307692307,0.448181818181818,0.44
fas,tgl,NA,3.785789466244393,0.835071766069359,156.01197805920825,7008827.999428712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,tam,NA,2.254446062759455,0.8608362307212267,100.13290334096163,4130178.1104682996,0.392150537634409,NA,NA,NA,NA,0.181818181818182,0.258333333333333,0.307333333333333,0.451428571428572,0.534545454545454,0.302954545454545,0.635,0.491153846153846,0.535454545454545,0.558333333333333
ben,tam,NA,1.396339909101632,0.8874030489435678,103.09867562009177,1904947.2116173638,0.340645161290323,NA,NA,NA,NA,0,0.274166666666667,0.37,0.434285714285714,0.291818181818182,0.176590909090909,0.466666666666667,0.43576923076923,0.647272727272727,0.571666666666666
bul,tam,NA,3.1300215677945373,0.8598555763573148,136.413125940477,6315125.699307686,0.529462365591398,NA,NA,NA,NA,0.272727272727273,0.557916666666667,0.587333333333333,0.603928571428571,0.37,0.489090909090909,0.531666666666667,0.429615384615384,0.554545454545454,0.586666666666666
chi,tam,NA,3.966514135116486,0.8672550592850138,167.13897093904757,4924230.82378058,0.419247311827957,NA,NA,NA,NA,0.454545454545454,0.443333333333333,0.451333333333333,0.389285714285714,0.527272727272727,0.380454545454545,0.521666666666667,0.428461538461538,0.394545454545455,0.605
dut,tam,NA,2.881904615443148,0.8917714183828118,117.3320081255061,7986144.190595258,0.496559139784946,NA,NA,NA,NA,0.272727272727273,0.423333333333333,0.472,0.609642857142857,0.361818181818182,0.415681818181818,0.515,0.432307692307692,0.569090909090909,0.576666666666666
eng,tam,NA,2.887970468620259,0.8984576981367567,170.89701597342489,8400045.61329308,0.545268817204301,NA,NA,NA,NA,0.272727272727273,0.4825,0.516666666666667,0.681071428571429,0.352727272727273,0.447954545454545,0.516666666666666,0.474615384615385,0.678181818181818,0.609999999999999
fre,tam,NA,2.8879747851172266,0.863599893019524,165.68897074256543,8167208.025101235,0.534408602150537,NA,NA,NA,NA,0.272727272727273,0.546666666666667,0.56,0.64,0.346363636363636,0.452045454545454,0.485,0.430769230769231,0.58090909090909,0.594999999999999
ger,tam,NA,3.148251564370532,0.8885620041009182,177.68616228809879,7405217.464688878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,tam,NA,3.0184100055889047,0.900597307658019,163.67902078913173,6293090.149005554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,tam,NA,2.250491655771118,0.8798252652224302,100.84206633392685,1577982.5314741412,0.318709677419355,NA,NA,NA,NA,0.272727272727273,0.296666666666667,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
hin,tam,NA,2.3968771017557544,0.868681465632522,138.7970566985919,1614233.276379577,0.318709677419355,NA,NA,NA,NA,0.272727272727273,0.296666666666667,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
ibo,tam,NA,2.7152515957775103,0.8859766425960595,113.55946483665262,7913042.106896411,0.512365591397849,NA,NA,NA,NA,0.727272727272728,0.490833333333333,0.542,0.451785714285715,0.762727272727272,0.520454545454546,0.766666666666667,0.551923076923078,0.36,0.413333333333333
ind,tam,NA,3.693211888490139,0.9095123473299456,157.11088870383688,3951899.90429495,0.558064516129032,NA,NA,NA,NA,0.090909090909091,0.66875,0.658,0.611428571428571,0.742727272727273,0.505454545454545,0.678333333333333,0.57,0.442727272727273,0.405
ita,tam,NA,2.791758198414124,0.8911473656057769,118.287553832228,7286011.341446832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jpn,tam,NA,2.8977953244462284,0.9214585004903272,152.7268011783622,6277587.422054904,0.519032258064516,NA,NA,NA,NA,0.272727272727273,0.419166666666666,0.462666666666666,0.674285714285715,0.443636363636364,0.410681818181818,0.385,0.512692307692308,0.586363636363636,0.406666666666667
kan,tam,NA,0.8748716905178527,0.5842917000980655,99.72028603876,449391.376468674,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
kor,tam,NA,3.6372139184253904,0.8724257822947312,153.61896942669767,5739181.689501399,0.514838709677419,NA,NA,NA,NA,0.090909090909091,0.575,0.484,0.537857142857142,0.662727272727272,0.450227272727272,0.53,0.628076923076923,0.639999999999999,0.406666666666667
mal,tam,NA,2.3350619823837744,0.3105999821699207,92.88928540025155,248140.37843407507,0.481397849462365,NA,NA,NA,NA,0.181818181818182,0.424583333333333,0.534666666666667,0.552142857142857,0.45090909090909,0.385681818181818,0.508333333333333,0.503076923076923,0.738181818181818,0.571666666666666
mar,tam,NA,1.1186134385093083,0.8751894445930284,97.3209504150407,852736.9483892816,0.318709677419355,NA,NA,NA,NA,0.272727272727273,0.296666666666667,0.406,0.320357142857143,0.346363636363636,0.297272727272727,0.446666666666667,0.38,0.37,0.396666666666667
nep,tam,NA,2.2220859246468048,0.8798252652224302,98.71680411095892,2039893.4486012321,0.490107526881721,NA,NA,NA,NA,0.181818181818182,0.567916666666667,0.525333333333333,0.425,0.636363636363636,0.469545454545454,0.503333333333333,0.583461538461539,0.560909090909091,0.585
pan,tam,NA,2.251450643162612,0.8783097084782027,101.71457894375266,2185455.3197358437,0.461505376344086,NA,NA,NA,NA,0.272727272727273,0.449166666666667,0.57,0.501071428571429,0.45909090909091,0.3825,0.45,0.525769230769231,0.692727272727273,0.441666666666667
pol,tam,NA,3.2758348802662436,0.8983685477400374,107.74287552098808,7066352.715579647,0.529462365591398,NA,NA,NA,NA,0.272727272727273,0.557916666666667,0.587333333333333,0.603928571428571,0.37,0.489090909090909,0.531666666666667,0.429615384615384,0.554545454545454,0.586666666666666
por,tam,NA,2.0191360403108356,0.8910582152090577,113.76321582573755,9008476.956864418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rum,tam,NA,3.159588632253259,0.8782205580814835,104.20343882702157,6485895.09157246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rus,tam,NA,4.553057026277263,0.8755460461799054,162.09396321616097,5898384.924159505,0.545376344086022,NA,NA,NA,NA,0.272727272727273,0.51,0.549333333333333,0.665714285714286,0.47,0.4925,0.513333333333333,0.448076923076923,0.498181818181818,0.465
spa,tam,NA,2.8170433887747435,0.8972987429794063,162.58728259115142,8411259.921828527,0.497096774193548,NA,NA,NA,NA,0.363636363636364,0.39125,0.372666666666666,0.6,0.369090909090909,0.417727272727272,0.495,0.43,0.556363636363636,0.56
tam,tam,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
fas,tam,NA,2.6506064142010706,0.8662744049211019,123.3187465037926,3180688.061921296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,tel,NA,1.9307019676329231,0.8734064366586431,45.61375350251283,3796409.9471252,0.420430107526882,NA,NA,NA,NA,0.181818181818182,0.37125,0.435333333333333,0.468571428571429,0.483636363636364,0.347272727272727,0.771666666666667,0.466153846153846,0.527272727272727,0.591666666666666
ben,tel,NA,1.4907002306294883,0.877774806097887,42.486559338621774,1445146.6458916834,0.416881720430107,NA,NA,NA,NA,0.272727272727273,0.350833333333333,0.496666666666667,0.516785714285714,0.355454545454545,0.299772727272727,0.426666666666667,0.458076923076923,0.636363636363635,0.666666666666666
bul,tel,NA,3.2959568675674107,0.8815191227600963,99.61168132203494,5850218.919003172,0.498817204301075,NA,NA,NA,NA,0.272727272727273,0.47375,0.485333333333333,0.601428571428571,0.318181818181818,0.425909090909091,0.593333333333333,0.392307692307692,0.518181818181818,0.626666666666666
chi,tel,NA,3.2406770581078557,0.8729606846750468,145.44871710704015,4462418.714680372,0.401182795698925,NA,NA,NA,NA,0.454545454545454,0.502083333333333,0.500666666666667,0.320357142857143,0.496363636363636,0.398863636363636,0.486666666666667,0.406538461538461,0.373636363636364,0.625
dut,tel,NA,3.2407837413801985,0.9152179727199785,79.91359397372162,7469475.347651099,0.510215053763441,NA,NA,NA,NA,0.272727272727273,0.5,0.506666666666666,0.610357142857143,0.313636363636364,0.440227272727272,0.575,0.406153846153846,0.555454545454545,0.601666666666666
eng,tel,NA,3.3161833126953226,0.9090665953463493,151.1858955910389,7876920.572274128,0.525376344086022,NA,NA,NA,NA,0.272727272727273,0.475833333333333,0.432,0.652500000000001,0.301818181818182,0.427045454545454,0.44,0.436923076923077,0.639999999999999,0.613333333333333
